cluster,weekday,time,Delay Sensitive,Delay Stringent,Delay Tolerant
2,Sun,20:00,78336.25141,567.5408824,75770.07798
2,Sun,20:20,66691.15957,1143.860432,70035.21661
2,Sun,20:40,58378.05355,2861.492106,64160.74552
2,Sun,21:00,77241.36038,2324.340863,52424.98979
2,Sun,21:20,89156.6032,888.3205538,48698.46591
2,Sun,21:40,56329.44426,218.9045768,52560.24687
2,Sun,22:00,44347.92692,41.25713852,50904.11798
2,Sun,22:20,81053.39215,26.67850519,44767.03544
2,Sun,22:40,100572.7135,26.67850519,33216.69153
2,Sun,23:00,55243.10757,12.55459068,24259.21796
2,Sun,23:20,22771.0892,7.846619173,26059.51958
2,Sun,23:40,24506.29275,7.846619173,30167.04235
3,Mon,0:00,74276.20974,222.8334498,84106.02092
3,Mon,0:20,69156.04945,184.5680605,81296.83961
3,Mon,0:40,57360.8739,168.720653,79818.3275
3,Mon,1:00,53444.83794,97.60285594,78288.60706
3,Mon,1:20,58661.113,36.37676328,80858.20271
3,Mon,1:40,64723.3228,40.93790015,80606.84755
3,Mon,2:00,60262.029,108.6725176,73180.94885
3,Mon,2:20,48712.14403,135.5757685,68238.35741
3,Mon,2:40,41594.29579,119.2448304,67500.21244
3,Mon,3:00,37446.62497,95.09076124,71267.80728
3,Mon,3:20,32476.90879,74.67055404,77563.83636
3,Mon,3:40,32848.25001,89.89412331,85386.01412
3,Mon,4:00,40068.55602,155.1778021,96429.69444
3,Mon,4:20,51499.44058,260.2474504,106038.4919
3,Mon,4:40,66607.55347,279.7308721,122469.4447
3,Mon,5:00,84154.58653,371.5214329,157286.8123
3,Mon,5:20,101742.7916,796.8551953,207037.1114
3,Mon,5:40,114578.0922,1401.817889,260108.584
3,Mon,6:00,124519.2873,2208.740556,307059.4057
3,Mon,6:20,138763.2467,2576.753677,369871.9867
3,Mon,6:40,154972.8092,4774.31981,457901.8925
3,Mon,7:00,160566.4313,8384.421765,531548.6571
3,Mon,7:20,166933.9356,10962.81027,567544.6341
3,Mon,7:40,188047.1316,12408.3037,602148.4774
3,Mon,8:00,199560.1017,12518.36975,643609.2361
3,Mon,8:20,197328.8829,12106.89347,671856.4921
3,Mon,8:40,207640.2689,11292.41171,697753.1048
3,Mon,9:00,216135.3771,9679.895685,716332.1851
3,Mon,9:20,205863.9776,8835.928187,720549.9013
3,Mon,9:40,205450.5339,8313.833633,755343.3072
3,Mon,10:00,233466.7392,7132.688298,815469.1159
3,Mon,10:20,272641.4327,6010.612189,852588.1925
3,Mon,10:40,296371.1909,5895.518922,880764.7437
3,Mon,11:00,292228.7352,6677.975218,895202.1172
3,Mon,11:20,276627.3774,7208.005489,874517.1566
3,Mon,11:40,265335.0885,8150.629644,862885.3633
3,Mon,12:00,262517.5986,9081.470968,857533.4175
3,Mon,12:20,261112.2581,8753.985375,825803.607
3,Mon,12:40,253476.6652,9018.487806,809153.8578
3,Mon,13:00,245262.2063,9563.452349,783839.314
3,Mon,13:20,236490.5535,9297.789581,743040.2059
3,Mon,13:40,247422.9381,9419.598863,776775.2097
3,Mon,14:00,264385.3984,9298.140296,831450.4272
3,Mon,14:20,256237.5726,7935.949469,825225.8606
3,Mon,14:40,238390.9269,6153.164777,784121.714
3,Mon,15:00,225274.8088,5805.171165,718774.1082
3,Mon,15:20,220519.111,6667.147783,655337.8834
3,Mon,15:40,210836.9031,7112.084494,606750.761
3,Mon,16:00,193155.6567,5788.528831,553411.8988
3,Mon,16:20,179348.9703,3855.823251,497799.3388
3,Mon,16:40,169103.5599,3317.895308,448548.1344
3,Mon,17:00,159394.9053,3248.191593,395776.6586
3,Mon,17:20,155676.0502,2662.902331,336958.5246
3,Mon,17:40,155092.9041,2257.133336,308770.5089
3,Mon,18:00,137287.1984,2223.964187,299144.6775
3,Mon,18:20,117119.4992,2299.088852,275383.2302
3,Mon,18:40,112985.2868,2213.87731,257448.0717
3,Mon,19:00,120899.8149,2469.801187,256977.8807
3,Mon,19:20,122225.9982,3099.882701,249095.8891
3,Mon,19:40,117389.3971,3613.951922,234609.4158
3,Mon,20:00,116556.8147,3594.856706,220617.4952
3,Mon,20:20,108685.861,2940.703336,202672.0816
3,Mon,20:40,106934.3104,2070.03778,191070.3998
3,Mon,21:00,98612.76743,951.6610421,182660.0182
3,Mon,21:20,84313.84842,565.3140836,171917.3308
3,Mon,21:40,81941.62769,682.6585703,159594.0148
3,Mon,22:00,76707.41817,686.9284138,143067.079
3,Mon,22:20,71526.01356,456.5354117,128063.7079
3,Mon,22:40,67417.88733,364.5192187,125405.0697
3,Mon,23:00,64239.46953,394.024028,120777.9549
3,Mon,23:20,67701.97632,307.5535459,103028.1838
3,Mon,23:40,65403.9619,148.1268093,95272.03111
3,Tue,0:00,52718.44055,82.33757358,105364.6851
3,Tue,0:20,46363.64719,57.65231078,106823.8818
3,Tue,0:40,42585.4297,46.97046445,103054.5538
3,Tue,1:00,42169.11793,54.58823028,97207.41356
3,Tue,1:20,43158.05053,58.60653779,91158.46026
3,Tue,1:40,39434.12488,39.18149254,83967.84661
3,Tue,2:00,41179.41772,26.18761186,74150.91795
3,Tue,2:20,54657.19758,19.71386874,74515.04248
3,Tue,2:40,59103.23978,13.47884484,79369.07031
3,Tue,3:00,46589.07791,13.59323349,76977.66357
3,Tue,3:20,43713.86553,25.99598978,79521.38023
3,Tue,3:40,50756.96105,53.49245691,93061.79341
3,Tue,4:00,51691.36571,105.3873722,109368.3395
3,Tue,4:20,56302.47138,165.2732272,121869.2139
3,Tue,4:40,69254.16469,147.6969452,134756.5665
3,Tue,5:00,85188.52059,210.8148067,163689.112
3,Tue,5:20,103236.0414,363.4829027,213399.4902
3,Tue,5:40,116126.8064,671.2755695,267388.2126
3,Tue,6:00,128676.3812,1350.158952,316299.4277
3,Tue,6:20,154488.5717,2665.398829,381741.6667
3,Tue,6:40,180632.4929,5400.635808,476040.9657
3,Tue,7:00,186006.5349,8849.47727,549344.6056
3,Tue,7:20,182197.4919,11925.03628,576447.0977
3,Tue,7:40,191442.878,14633.43063,606225.3576
3,Tue,8:00,201122.7383,15201.76083,633645.2141
3,Tue,8:20,209863.1757,12881.67832,634964.566
3,Tue,8:40,221896.1748,11827.24485,675746.3554
3,Tue,9:00,216326.9869,11536.8582,727628.1019
3,Tue,9:20,209248.4825,9019.732405,711163.5766
3,Tue,9:40,227139.852,7350.873338,729558.665
3,Tue,10:00,252584.9674,6699.026906,794974.9769
3,Tue,10:20,267097.9061,5914.060074,839606.1876
3,Tue,10:40,282428.1323,5494.38394,884831.2943
3,Tue,11:00,290147.4647,5981.414777,900863.4907
3,Tue,11:20,286726.8939,7324.142162,890849.12
3,Tue,11:40,269108.6,8621.179065,889839.7591
3,Tue,12:00,237462.0022,8622.259618,854932.8308
3,Tue,12:20,226182.0315,7096.963448,773492.7054
3,Tue,12:40,245492.2582,6969.646867,786950.6397
3,Tue,13:00,265304.4185,8527.147204,874358.7595
3,Tue,13:20,277193.1696,8920.773158,889877.586
3,Tue,13:40,285890.8274,7207.884759,860110.2042
3,Tue,14:00,272011.6722,6458.956846,810113.7018
3,Tue,14:20,249993.6093,6927.030918,741045.3819
3,Tue,14:40,247268.5431,6640.380396,724992.2469
3,Tue,15:00,257713.4747,6982.160445,735865.043
3,Tue,15:20,246380.8408,7471.057798,690644.8318
3,Tue,15:40,219131.9072,7017.131872,635131.2562
3,Tue,16:00,203511.6269,6189.739326,581953.7259
3,Tue,16:20,192388.9303,4729.209553,524746.7763
3,Tue,16:40,175887.9626,3245.631031,462085.4706
3,Tue,17:00,158343.5161,2948.977845,408785.6914
3,Tue,17:20,146957.8423,3117.881647,379403.6143
3,Tue,17:40,137816.1874,2774.454943,353541.2429
3,Tue,18:00,133919.3869,2858.496633,328718.4117
3,Tue,18:20,136005.9682,3597.004402,292233.7387
3,Tue,18:40,140820.0741,4550.369634,268685.1773
3,Tue,19:00,141198.9277,5757.145239,265523.4642
3,Tue,19:20,130176.8245,6538.220399,245859.8406
3,Tue,19:40,121700.1713,5177.266197,223673.0585
3,Tue,20:00,125560.052,2635.969859,221887.9644
3,Tue,20:20,130726.9045,2063.704223,225146.3003
3,Tue,20:40,126155.5936,2245.342038,210328.7616
3,Tue,21:00,118195.892,2002.013885,186106.4329
3,Tue,21:20,109818.6435,2093.269008,171416.4524
3,Tue,21:40,108921.622,1790.38534,162841.0965
3,Tue,22:00,104235.7618,1286.924835,154279.5742
3,Tue,22:20,97885.47941,487.1161507,144096.1397
3,Tue,22:40,97843.99696,288.4263936,133312.7165
3,Tue,23:00,90885.229,383.1272585,124744.7354
3,Tue,23:20,80585.09345,386.5202579,111651.9044
3,Tue,23:40,67581.73548,320.9594812,102533.444
3,Wed,0:00,56855.90809,149.0676502,107454.137
3,Wed,0:20,48722.94703,104.7754253,105027.015
3,Wed,0:40,44541.57101,119.6313123,98031.20313
3,Wed,1:00,40477.61711,73.47816199,98883.3948
3,Wed,1:20,36085.03544,48.04208952,101887.9831
3,Wed,1:40,41185.32811,46.44209914,98942.29731
3,Wed,2:00,45418.9618,79.83633364,93751.86795
3,Wed,2:20,41268.55812,120.0640745,92038.97457
3,Wed,2:40,38177.20403,109.8764863,89422.65021
3,Wed,3:00,36854.34926,91.9696556,84995.91733
3,Wed,3:20,41143.57915,57.05783633,92007.45576
3,Wed,3:40,43147.78157,47.0780561,97880.6718
3,Wed,4:00,44856.97141,128.3642551,98037.73996
3,Wed,4:20,53024.54421,250.2150276,109597.2164
3,Wed,4:40,67099.07856,209.1153557,133854.8032
3,Wed,5:00,90295.67397,157.896144,162713.3443
3,Wed,5:20,107710.2951,244.6230636,209782.6592
3,Wed,5:40,116099.7745,467.0523446,261816.9711
3,Wed,6:00,122426.2327,678.9907183,292560.0709
3,Wed,6:20,136029.9872,1193.06292,336776.3766
3,Wed,6:40,166492.0102,2486.093906,405635.6158
3,Wed,7:00,174112.4009,4068.448659,466515.4046
3,Wed,7:20,156149.0762,6928.18744,507324.2602
3,Wed,7:40,159002.5672,8673.841071,540094.7514
3,Wed,8:00,162695.0353,8745.955548,555100.8638
3,Wed,8:20,162689.7817,8176.202044,575412.6254
3,Wed,8:40,179897.7965,8290.403448,618383.5354
3,Wed,9:00,189949.5264,8462.5492,625478.3226
3,Wed,9:20,188242.3304,7159.180472,628194.0067
3,Wed,9:40,197925.7248,5578.47622,706559.1631
3,Wed,10:00,209678.5534,5375.485642,744711.5034
3,Wed,10:20,219404.1942,4879.489528,711333.0609
3,Wed,10:40,237932.3298,4549.325228,744632.9026
3,Wed,11:00,248338.3537,5243.575752,806390.2391
3,Wed,11:20,243967.4782,7293.29936,833959.0297
3,Wed,11:40,251721.8199,10193.41726,820715.3269
3,Wed,12:00,248609.5985,10788.98007,742766.6657
3,Wed,12:20,234204.9992,8885.501933,675713.3732
3,Wed,12:40,241204.7453,8730.514225,730612.9797
3,Wed,13:00,250080.7343,10046.61887,790168.958
3,Wed,13:20,245638.2988,9496.79794,748719.1401
3,Wed,13:40,235701.3293,8117.420034,740100.9924
3,Wed,14:00,228973.8861,8446.520756,778167.3978
3,Wed,14:20,233199.398,8050.786031,787895.8586
3,Wed,14:40,246863.1194,6868.520071,758552.3797
3,Wed,15:00,247675.9771,5744.423971,685951.2203
3,Wed,15:20,231575.6547,4181.107697,619090.3041
3,Wed,15:40,228782.1925,2881.486409,589783.1858
3,Wed,16:00,237057.8886,1989.538261,538124.0116
3,Wed,16:20,214898.9325,1757.161081,464853.0036
3,Wed,16:40,179016.257,1873.322277,428828.5356
3,Wed,17:00,169101.0958,2180.80562,401973.6591
3,Wed,17:20,157797.9437,2395.316209,351548.6754
3,Wed,17:40,143269.9878,2547.179951,314988.2748
3,Wed,18:00,142915.4196,3237.996188,297728.3182
3,Wed,18:20,140223.3157,3597.584365,277524.8592
3,Wed,18:40,140005.0683,2946.612813,269667.0325
3,Wed,19:00,151781.9072,2207.295765,280510.8054
3,Wed,19:20,160205.9471,2015.964407,287846.4009
3,Wed,19:40,161802.5767,1944.078198,277907.8262
3,Wed,20:00,160495.5021,1560.589869,255943.7032
3,Wed,20:20,151541.7215,1385.252005,228812.7409
3,Wed,20:40,144419.9754,1674.378555,213524.5682
3,Wed,21:00,131316.8729,1449.278655,207088.5475
3,Wed,21:20,109109.938,779.6206597,186500.7773
3,Wed,21:40,99292.93391,407.2507141,168438.6523
3,Wed,22:00,103748.1632,344.3352302,158531.3758
3,Wed,22:20,97334.1499,418.7120909,139166.5155
3,Wed,22:40,85423.23248,510.6015422,124977.054
3,Wed,23:00,81789.68498,386.2583103,121218.0653
3,Wed,23:20,83460.49593,208.0186271,116326.0409
3,Wed,23:40,78737.96997,162.7963945,114092.681
3,Thu,0:00,56823.92701,155.267426,113216.3827
3,Thu,0:20,51724.98419,93.89827708,109043.0565
3,Thu,0:40,54879.15302,61.71873216,103574.0589
3,Thu,1:00,49444.42848,89.85270873,97420.21847
3,Thu,1:20,44756.21737,102.6008314,98486.73414
3,Thu,1:40,46598.58577,91.5253132,99213.75365
3,Thu,2:00,49094.41947,50.0990082,92784.40014
3,Thu,2:20,55386.69135,38.83830065,91163.06526
3,Thu,2:40,54651.22841,57.23779984,88899.24323
3,Thu,3:00,38184.33817,64.52250537,82631.42868
3,Thu,3:20,34131.06598,68.56499837,84208.08166
3,Thu,3:40,40770.00585,74.35137417,92949.32703
3,Thu,4:00,38654.2018,91.36899744,104129.8002
3,Thu,4:20,43130.57072,156.2064408,115443.4752
3,Thu,4:40,63718.03407,192.3908982,131463.1356
3,Thu,5:00,84851.93441,216.1127124,162946.1568
3,Thu,5:20,102579.2,261.7265011,210786.948
3,Thu,5:40,118906.227,316.4168,256560.3882
3,Thu,6:00,141242.1846,553.5621099,290354.1496
3,Thu,6:20,167654.3207,1136.457171,342077.9999
3,Thu,6:40,189388.0954,2214.24844,413444.5308
3,Thu,7:00,189806.5816,4545.828685,450850.81
3,Thu,7:20,175673.0035,7575.954087,461112.5919
3,Thu,7:40,179584.0328,11728.98958,517759.6776
3,Thu,8:00,189383.2787,13792.94374,588629.5956
3,Thu,8:20,197159.7643,12471.092,604789.7641
3,Thu,8:40,211268.062,11332.52114,610258.7824
3,Thu,9:00,223338.069,10153.81646,658968.3039
3,Thu,9:20,233435.6831,7867.147847,714423.8252
3,Thu,9:40,241112.0718,6661.81126,738832.0767
3,Thu,10:00,243455.7888,6479.097409,754856.7489
3,Thu,10:20,242183.3575,5633.284948,773774.5213
3,Thu,10:40,248465.0997,5654.920318,818566.1759
3,Thu,11:00,261520.789,7303.966916,839429.5845
3,Thu,11:20,266608.5711,7905.4836,803330.4573
3,Thu,11:40,263517.5376,8786.086576,790871.8049
3,Thu,12:00,256372.2956,11277.77535,776907.6934
3,Thu,12:20,259219.9066,12071.29084,697774.6678
3,Thu,12:40,277192.8435,10296.38485,691194.3143
3,Thu,13:00,287595.1309,9708.035605,769439.9093
3,Thu,13:20,283117.3955,10097.52179,787849.03
3,Thu,13:40,260436.9206,10342.23172,769566.52
3,Thu,14:00,241725.8406,9903.425095,750822.9382
3,Thu,14:20,246216.4754,8335.802687,729474.2005
3,Thu,14:40,246164.7116,7888.629534,722962.2701
3,Thu,15:00,232237.9984,7319.099555,687541.0814
3,Thu,15:20,226170.7398,6011.410692,635661.5939
3,Thu,15:40,215742.4578,5279.205303,594775.9149
3,Thu,16:00,204470.5531,4452.774564,546211.2568
3,Thu,16:20,203967.7916,3246.632579,491635.1252
3,Thu,16:40,193773.316,3140.320406,436867.5712
3,Thu,17:00,182093.4937,3636.216182,394768.2665
3,Thu,17:20,166150.234,3282.63657,368930.6399
3,Thu,17:40,151309.2031,2433.425057,340321.0344
3,Thu,18:00,141765.8304,2138.686583,303324.8501
3,Thu,18:20,129995.8995,2283.198754,278070.9089
3,Thu,18:40,131357.3751,2410.679379,271206.3023
3,Thu,19:00,142568.6513,2187.22856,261965.6068
3,Thu,19:20,139151.2888,2042.183436,252628.1642
3,Thu,19:40,133981.0258,1784.756195,254369.8928
3,Thu,20:00,126529.3604,1755.248867,242386.7271
3,Thu,20:20,115652.0343,1672.921061,222905.1546
3,Thu,20:40,118434.7994,1031.065534,215955.5431
3,Thu,21:00,129158.154,768.6354403,204611.0872
3,Thu,21:20,126418.2958,1036.048394,185192.0952
3,Thu,21:40,116266.4875,1378.023644,175461.5697
3,Thu,22:00,105792.6926,1138.663875,166613.7844
3,Thu,22:20,89681.76841,868.9993801,153871.1856
3,Thu,22:40,84104.53296,644.2217608,138773.8286
3,Thu,23:00,80479.65253,282.4272223,115465.0316
3,Thu,23:20,61891.45572,88.14579366,91158.14425
3,Thu,23:40,49495.78017,84.80069947,83920.06609
3,Fri,0:00,50758.91742,154.3009734,94820.34909
3,Fri,0:20,52090.03208,191.6741172,96599.24154
3,Fri,0:40,55419.55079,237.4678,98660.37876
3,Fri,1:00,55898.1172,202.6331831,96249.31037
3,Fri,1:20,47601.93249,127.2928212,86058.6877
3,Fri,1:40,37931.32184,55.05442768,78646.79112
3,Fri,2:00,38196.14963,39.71982298,76999.20075
3,Fri,2:20,49599.0733,61.63246131,78522.06682
3,Fri,2:40,66208.03132,121.738647,82929.47982
3,Fri,3:00,59251.54812,238.0276502,86514.07221
3,Fri,3:20,44739.31282,365.6345538,87490.8282
3,Fri,3:40,42258.94003,265.3755825,89508.00812
3,Fri,4:00,45568.66747,199.2994225,87204.22641
3,Fri,4:20,55845.72167,289.6411515,92842.29859
3,Fri,4:40,73568.40183,449.350126,114947.3173
3,Fri,5:00,91693.39645,654.6130961,151587.5899
3,Fri,5:20,96772.43824,795.8078573,190015.7945
3,Fri,5:40,104542.167,860.1908405,220479.6832
3,Fri,6:00,129477.2447,1061.542777,260233.4038
3,Fri,6:20,159783.7786,1944.238475,315413.8456
3,Fri,6:40,182869.9687,3903.963973,381548.6857
3,Fri,7:00,184902.2205,7445.812669,439032.8791
3,Fri,7:20,175969.8047,12139.09144,481587.9886
3,Fri,7:40,176251.8741,14788.64378,527869.9017
3,Fri,8:00,178272.4326,14402.48699,520798.2186
3,Fri,8:20,182050.6019,11625.2402,477493.2839
3,Fri,8:40,181956.1916,10053.91645,493739.675
3,Fri,9:00,173477.5618,9847.000553,513880.5098
3,Fri,9:20,170018.3546,9461.103013,511084.2952
3,Fri,9:40,193069.1467,8263.102778,579000.6499
3,Fri,10:00,223637.1445,6401.66611,656338.2962
3,Fri,10:20,230052.5156,5037.049058,644984.5205
3,Fri,10:40,236703.881,5161.401987,646507.0732
3,Fri,11:00,248153.5742,5208.644174,701648.3406
3,Fri,11:20,251765.0858,5559.980198,731613.216
3,Fri,11:40,246722.8722,7292.294964,718468.5959
3,Fri,12:00,240180.1772,8866.963708,676334.7311
3,Fri,12:20,242254.4426,9545.736595,615143.4722
3,Fri,12:40,252360.9549,8973.777006,610824.2738
3,Fri,13:00,267167.4643,8568.994854,668426.0038
3,Fri,13:20,286447.7995,9678.140062,693875.0933
3,Fri,13:40,304388.7874,9792.359762,689116.8362
3,Fri,14:00,288592.7218,8042.072357,675844.7347
3,Fri,14:20,263702.5651,6656.668214,648848.2312
3,Fri,14:40,252210.3431,6069.70483,625635.6523
3,Fri,15:00,223961.1695,5491.739741,575081.7387
3,Fri,15:20,195069.8666,4918.332701,488942.1263
3,Fri,15:40,199465.3438,4195.350905,449397.3858
3,Fri,16:00,200700.0982,3324.12604,439401.419
3,Fri,16:20,174953.0605,2953.283617,402554.3371
3,Fri,16:40,159832.4101,3222.969325,375594.0892
3,Fri,17:00,165699.6142,3492.74878,362301.2249
3,Fri,17:20,174934.6628,3539.443463,337338.978
3,Fri,17:40,176301.854,3177.726257,319144.3053
3,Fri,18:00,161394.6352,2503.550092,305039.6121
3,Fri,18:20,145405.1076,2450.370471,278073.8783
3,Fri,18:40,147814.3471,2298.921414,256977.307
3,Fri,19:00,152887.4454,1766.88339,260070.2484
3,Fri,19:20,156331.9259,1719.075555,270609.1609
3,Fri,19:40,153972.5688,1691.944572,265897.621
3,Fri,20:00,157022.0414,1804.793308,252742.3696
3,Fri,20:20,170763.7987,2272.321348,235635.2043
3,Fri,20:40,173973.4805,2176.084595,228889.0754
3,Fri,21:00,166980.6897,2092.569043,240377.0999
3,Fri,21:20,156999.0282,2137.264081,241824.7944
3,Fri,21:40,148123.4386,1926.634011,227260.8878
3,Fri,22:00,137345.5682,1786.997432,207382.2479
3,Fri,22:20,132290.8213,1686.81392,195058.16
3,Fri,22:40,136670.3096,1798.823064,196052.301
3,Fri,23:00,128618.7177,1861.770271,188918.591
3,Fri,23:20,114096.3186,1354.561487,167247.5975
3,Fri,23:40,103858.824,974.0977084,153603.1666
3,Sat,0:00,90505.71938,820.2414284,156165.0546
3,Sat,0:20,83782.05949,363.9025737,146304.4564
3,Sat,0:40,73741.12288,228.6851875,130843.4316
3,Sat,1:00,71711.70152,319.5408993,125327.653
3,Sat,1:20,72110.22311,259.346741,125380.4911
3,Sat,1:40,65067.55092,262.0941326,119487.545
3,Sat,2:00,57177.45461,462.5645949,108445.9596
3,Sat,2:20,47018.91414,347.3172954,94537.24805
3,Sat,2:40,41699.66781,142.6218773,89296.07172
3,Sat,3:00,45269.08511,141.0841089,91066.5778
3,Sat,3:20,49864.50661,202.4563072,90834.46891
3,Sat,3:40,52251.74325,169.3147711,94889.01585
3,Sat,4:00,46419.42807,124.4621366,99321.89515
3,Sat,4:20,40866.59716,127.8014368,98667.84423
3,Sat,4:40,38005.98568,171.2300102,97836.26036
3,Sat,5:00,46184.92484,243.0285811,107263.8201
3,Sat,5:20,62267.25515,385.9166519,121387.8286
3,Sat,5:40,62541.50342,519.2307221,129237.3343
3,Sat,6:00,50915.94014,529.3054048,126996.6994
3,Sat,6:20,45877.65647,646.5193524,119290.8227
3,Sat,6:40,48421.3962,870.8262028,117555.7698
3,Sat,7:00,52059.02304,1023.029936,122581.8049
3,Sat,7:20,64187.57389,1282.125177,139421.7001
3,Sat,7:40,78289.13262,1925.79902,170029.1051
3,Sat,8:00,82857.57817,2343.272023,198276.1703
3,Sat,8:20,85016.20676,1852.564646,220252.9591
3,Sat,8:40,91427.52065,1568.040336,249303.0255
3,Sat,9:00,94409.89247,1824.837697,271264.3736
3,Sat,9:20,95057.37634,1799.852059,289800.3182
3,Sat,9:40,101940.7555,1623.950055,324858.8198
3,Sat,10:00,116814.8572,1779.048907,341576.6035
3,Sat,10:20,130296.2507,2143.09244,328955.2868
3,Sat,10:40,146668.5186,2473.212091,348937.1959
3,Sat,11:00,165139.6012,3100.004022,404077.0867
3,Sat,11:20,166993.6138,4143.785561,445955.6947
3,Sat,11:40,171538.0247,4005.786398,475884.4437
3,Sat,12:00,189090.5408,3298.031387,502285.9514
3,Sat,12:20,202233.2578,3015.703305,515048.0009
3,Sat,12:40,213081.3642,3140.488114,503659.1524
3,Sat,13:00,209289.5254,3583.665175,491188.9633
3,Sat,13:20,203619.7509,3716.061053,460597.6994
3,Sat,13:40,217186.5797,3106.202501,459362.4086
3,Sat,14:00,218709.8108,2501.705522,487961.9135
3,Sat,14:20,210874.9719,2312.022466,469471.4499
3,Sat,14:40,202458.5477,2696.912792,443309.1374
3,Sat,15:00,176775.71,2845.416593,401841.8982
3,Sat,15:20,156563.828,2318.314136,351527.1472
3,Sat,15:40,160358.725,2551.962137,346867.7187
3,Sat,16:00,170125.4586,2948.787199,351309.0979
3,Sat,16:20,166097.9908,3116.707317,317903.3649
3,Sat,16:40,150443.4169,2763.371671,292990.7832
3,Sat,17:00,141249.2257,1994.345011,291357.0938
3,Sat,17:20,138179.1576,1556.304593,277714.9558
3,Sat,17:40,139687.1941,1671.342559,277362.4448
3,Sat,18:00,144816.5965,1785.983935,284481.1555
3,Sat,18:20,143945.3406,1526.658289,274770.9667
3,Sat,18:40,141082.8534,1772.604771,268620.0239
3,Sat,19:00,147933.2696,2080.302886,261594.2282
3,Sat,19:20,158720.6611,1891.520063,259267.4432
3,Sat,19:40,160641.4843,2286.449557,257760.6421
3,Sat,20:00,152247.3158,2911.247182,249367.7137
3,Sat,20:20,139668.0715,2559.316384,241338.1964
3,Sat,20:40,133949.9672,2519.345931,238159.6558
3,Sat,21:00,136974.8068,2935.464144,231354.6769
3,Sat,21:20,130235.4996,2340.856777,211515.0417
3,Sat,21:40,125726.9452,1771.541777,201094.6299
3,Sat,22:00,127330.2026,2291.434672,205784.0258
3,Sat,22:20,120009.8459,2353.126991,202871.5712
3,Sat,22:40,118027.3158,1852.208208,189672.2967
3,Sat,23:00,118940.4083,1699.600341,171075.3933
3,Sat,23:20,114803.5319,1497.913951,147937.3195
3,Sat,23:40,114904.4553,1155.638801,137393.7391
3,Sun,0:00,113932.6443,762.6876508,143195.0708
3,Sun,0:20,104293.7823,422.3880015,138496.9805
3,Sun,0:40,103146.5684,325.3763529,129015.5175
3,Sun,1:00,107822.7953,292.4577942,123690.5597
3,Sun,1:20,101287.3732,362.6615281,123733.1625
3,Sun,1:40,85912.93955,554.0264767,124523.3187
3,Sun,2:00,69050.58856,578.8765209,116875.1374
3,Sun,2:20,53906.40131,429.2851423,108520.0033
3,Sun,2:40,45101.92444,355.0360296,104150.8207
3,Sun,3:00,46207.80134,741.0663335,98669.9685
3,Sun,3:20,52040.06102,1643.137777,96303.56019
3,Sun,3:40,60380.29374,1732.289418,94327.49924
3,Sun,4:00,75006.63971,844.44007,88974.12751
3,Sun,4:20,81442.63116,317.3436699,86871.86458
3,Sun,4:40,67037.56407,201.5098358,92360.50301
3,Sun,5:00,56418.01584,754.4118321,102035.8597
3,Sun,5:20,60957.35056,1557.887796,106866.7312
3,Sun,5:40,67085.5695,1207.223889,109609.2036
3,Sun,6:00,67048.64162,1095.166733,113816.155
3,Sun,6:20,67732.96126,926.8569118,118639.7136
3,Sun,6:40,66538.88848,827.4846026,127161.2446
3,Sun,7:00,66673.28346,1151.209216,133064.3901
3,Sun,7:20,72530.45268,1952.593447,138536.7287
3,Sun,7:40,75837.18369,2028.463571,151162.4646
3,Sun,8:00,80804.19883,1134.934968,164057.0241
3,Sun,8:20,85493.08676,707.6837707,172176.961
3,Sun,8:40,90872.20666,934.5395735,196497.0512
3,Sun,9:00,98181.64353,1359.593871,229285.0436
3,Sun,9:20,102494.2058,1408.782008,250278.5118
3,Sun,9:40,106893.0294,1176.452164,267468.0764
3,Sun,10:00,107388.5104,1247.522015,272390.4835
3,Sun,10:20,109290.7792,1502.992901,268587.8553
3,Sun,10:40,116511.0523,1479.869613,296983.4574
3,Sun,11:00,130198.4948,1384.07662,337818.3455
3,Sun,11:20,141049.0929,1731.477693,352588.2811
3,Sun,11:40,146363.6293,2293.388591,367338.2498
3,Sun,12:00,153370.1429,2436.281403,376568.8961
3,Sun,12:20,159018.7725,2653.190086,384684.9949
3,Sun,12:40,163781.1989,3094.077522,406978.8334
3,Sun,13:00,159134.1757,3072.68512,404638.7554
3,Sun,13:20,147769.9536,2728.681013,392076.7259
3,Sun,13:40,145977.569,2400.817317,407178.4498
3,Sun,14:00,152917.6529,2515.710319,415946.9455
3,Sun,14:20,162333.9413,3209.59861,402768.5745
3,Sun,14:40,165611.7079,3140.186994,395255.1119
3,Sun,15:00,161041.5959,2314.549092,380981.6155
3,Sun,15:20,154459.1865,1987.155289,354801.3903
3,Sun,15:40,141969.1942,1658.61294,329068.9571
3,Sun,16:00,139059.6555,1502.177693,303400.5615
3,Sun,16:20,139919.4652,1861.518871,284465.187
3,Sun,16:40,126846.1602,2452.890152,266725.8585
3,Sun,17:00,120154.0129,2455.26021,240626.6615
3,Sun,17:20,121159.8569,1597.026469,220407.9692
3,Sun,17:40,116900.9376,1352.896401,224559.9372
3,Sun,18:00,114765.9541,1709.449174,224756.1765
3,Sun,18:20,117366.4947,1476.379282,201785.6635
3,Sun,18:40,117700.6886,1276.210471,194840.352
